HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image1,Input.image2,Input.image3,Input.image4,Input.image5,Input.image6,Input.wmc_qc,Input.wmi_qc,Input.nwm_qc,Answer.image1,Answer.image2,Answer.image3,Answer.image4,Answer.image5,Answer.image6,Answer.nwm_qc,Answer.wmc_qc,Answer.wmi_qc,Approve,Reject
3YGYP13641OEGHWF6RVPO74ME41NR3,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:30 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:30 PDT 2021,,,3PM8NZGV8ZWL3UTDLKYZ63H2UCWXQ5,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:44:44 PDT 2021,Sat Apr 24 17:44:50 PDT 2021,Tue Apr 27 17:44:50 PDT 2021,,,,6,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss840-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss778-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss778-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss778-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss778-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss778-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss502-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss272-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-2.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
3VDVA3ILIDUKDKGCLT3FSWDC9ULG1S,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:30 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:30 PDT 2021,,,34MAJL3QP532YRZ13YKYWKRTRPE43V,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:46:23 PDT 2021,Sat Apr 24 17:46:39 PDT 2021,Tue Apr 27 17:46:39 PDT 2021,,,,16,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss70-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss70-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss318-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss318-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss304-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss304-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss502-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss280-15.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-4.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
3VDVA3ILIDUKDKGCLT3FSWDC9ULG1S,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:30 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:30 PDT 2021,,,3L4D84MIL087VHPLLQW46GHMSRNJH9,AL8KR5GQCWSVO,Submitted,Sat Apr 24 17:54:41 PDT 2021,Sat Apr 24 17:56:37 PDT 2021,Tue Apr 27 17:56:37 PDT 2021,,,,116,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss70-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss70-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss318-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss318-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss304-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss304-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss502-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss280-15.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-4.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3VDVA3ILIDUKDKGCLT3FSWDC9ULG1S,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:30 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:30 PDT 2021,,,3U5JL4WY5LPEEP6FNNRM30GXYKEX4N,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:42:19 PDT 2021,Sat Apr 24 17:43:47 PDT 2021,Tue Apr 27 17:43:47 PDT 2021,,,,88,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss70-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss70-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss318-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss318-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss304-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss304-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss502-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss280-15.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-4.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
386659BNTLWN2G5R7REC74QW2DX01A,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,392CY0QWG27HOUHKO1RL0QTIA7B4IV,A3AFLE1W4L89MH,Submitted,Sat Apr 24 17:46:47 PDT 2021,Sat Apr 24 17:46:58 PDT 2021,Tue Apr 27 17:46:58 PDT 2021,,,,11,100% (2/2),100% (2/2),100% (2/2),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss589-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss50-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss50-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss570-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss570-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss673-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-5.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
386659BNTLWN2G5R7REC74QW2DX01A,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,3DUZQ9U6SN45CL3VD9MMDIZIWP9VSP,A2Y7OVN2GP3M2F,Submitted,Sat Apr 24 17:45:16 PDT 2021,Sat Apr 24 17:47:04 PDT 2021,Tue Apr 27 17:47:04 PDT 2021,,,,108,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss589-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss50-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss50-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss570-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss570-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss673-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-5.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Incorrectly,Wearing Mask Incorrectly,,
386659BNTLWN2G5R7REC74QW2DX01A,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,3Z9WI9EOZ04261V33BWG7VHZ7GLHK4,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:41:07 PDT 2021,Sat Apr 24 17:41:13 PDT 2021,Tue Apr 27 17:41:13 PDT 2021,,,,6,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss589-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss50-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss50-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss570-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss570-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss673-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-5.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3DW3BNF1GHXL6HQS99BG773UAFFV8G,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,3JRJSWSMQI1KQTWUS4WB563K4EA3E2,A2W3SU4RZN9AZD,Submitted,Sat Apr 24 17:59:46 PDT 2021,Sat Apr 24 18:00:48 PDT 2021,Tue Apr 27 18:00:48 PDT 2021,,,,62,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss659-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-6.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3DW3BNF1GHXL6HQS99BG773UAFFV8G,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,3R9WASFE20WDH03J8MBQRPTZVALFZQ,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:38:12 PDT 2021,Sat Apr 24 17:38:21 PDT 2021,Tue Apr 27 17:38:21 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss659-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-6.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
3DW3BNF1GHXL6HQS99BG773UAFFV8G,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,3WYGZ5XF3XVRWA9JE58FB9O1GR1SKZ,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:36:29 PDT 2021,Sat Apr 24 17:36:40 PDT 2021,Tue Apr 27 17:36:40 PDT 2021,,,,11,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss659-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-6.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Not Wearing Mask,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3UQVX1UPFSWUR1NNQVEQCN01UJB02R,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,392CY0QWG27HOUHKO1RL0QTIA7BI49,A1L10BVA0EK7VY,Submitted,Sat Apr 24 17:49:55 PDT 2021,Sat Apr 24 17:50:58 PDT 2021,Tue Apr 27 17:50:58 PDT 2021,,,,63,100% (21/21),100% (21/21),100% (21/21),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss345-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss151-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-7.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
3UQVX1UPFSWUR1NNQVEQCN01UJB02R,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,39L1G8WVWR7L6S2IGG1WYMKQF5313E,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:36:50 PDT 2021,Sat Apr 24 17:36:59 PDT 2021,Tue Apr 27 17:36:59 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss345-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss151-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-7.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
3UQVX1UPFSWUR1NNQVEQCN01UJB02R,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,3I3WADAZ9RK9GZWN01N0PFVIMC4O5E,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:38:49 PDT 2021,Sat Apr 24 17:39:00 PDT 2021,Tue Apr 27 17:39:00 PDT 2021,,,,11,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-8.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss389-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-3.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-4.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss345-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss151-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss489-7.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
31ODACBENUUBKT9K18NBIB4N5H7SQJ,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,308Q0PEVB9TIL0NW5WNCHY4YWZOI94,A971OT068WA90,Submitted,Sat Apr 24 17:42:52 PDT 2021,Sat Apr 24 17:43:11 PDT 2021,Tue Apr 27 17:43:11 PDT 2021,,,,19,100% (20/20),100% (20/20),100% (20/20),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss241-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss741-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss345-1.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Correctly,,
31ODACBENUUBKT9K18NBIB4N5H7SQJ,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,3DHE4R9OCXRTPPW2UZ8UMZJ4BGMG2I,A34JT9RNHPBH31,Submitted,Sat Apr 24 17:38:32 PDT 2021,Sat Apr 24 17:38:38 PDT 2021,Tue Apr 27 17:38:38 PDT 2021,,,,6,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss241-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss741-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss345-1.png,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Not Wearing Mask,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,,
31ODACBENUUBKT9K18NBIB4N5H7SQJ,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,3IRIK4HM3B04QEZYFFOEMLF1TTW6CF,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:38:21 PDT 2021,Sat Apr 24 17:38:49 PDT 2021,Tue Apr 27 17:38:49 PDT 2021,,,,28,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-5.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-6.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-7.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-9.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-10.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss647-11.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss241-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss741-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss345-1.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Not Wearing Mask,Wearing Mask Correctly,,
3OYHVNTV5TDABYJWHMM52KID9MCKOM,3KYKM8PUWFRDDAYLMW5WL5X2N313HH,Label each image depending on how the mask is worn,"Categorize each image as either wearing mask correctly, wearing mask incorrectly, or not wearing mask. Wearing mask correctly means that the mask covers the nose and the mouth.","categorize, image, mask",$0.01,Sat Apr 24 17:20:31 PDT 2021,3,BatchId:4420054;OriginalHitTemplateId:928390873;,3600,259200,Sat May 01 17:20:31 PDT 2021,,,3JNQLM5FT529BHA35Q5AZROC7X82LA,A1Z1U7HLU0K6JU,Submitted,Sat Apr 24 17:36:05 PDT 2021,Sat Apr 24 17:36:13 PDT 2021,Tue Apr 27 17:36:13 PDT 2021,,,,8,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss586-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss586-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss586-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss311-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss311-1.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss311-2.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss723-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss484-0.png,https://wym-mask-images.s3.amazonaws.com/crop/maksssksksss723-2.png,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Correctly,Wearing Mask Incorrectly,Wearing Mask Correctly,Wearing Mask Correctly,Not Wearing Mask,Wearing Mask Correctly,Wearing Mask Incorrectly,,
